l.vid	l.showtimes	l.tag_id	l.shoot_type	l.shixiao	l.title	l.shexing	l.vv	l.vvtime	l.alltime	l.clicknum	l.play_rate	l.ctr	m.level
2017070303492123	16892	21	20	2017-09-14 23:59:59	暗拍，两女一狗，真丢人了	NULL	3212	215810	379089	3002	0.569285841	0.177717263	1
2017051509255780	16833	21	20	2017-12-03 23:59:59	家里喂一条这样的鱼，一般人消耗不起啊！	NULL	4238	76092	127996	3623	0.594487328	0.215231985	1
2017051609914818	16780	2	20	2017-12-04 23:59:59	人兽杂交出来的新物种，只有两只脚动作却神速	NULL	3835	319155	551235	3549	0.578981741	0.211501788	3
2017062809779507	16768	8	20	2017-12-31 23:59:59	魔术、柔术、技术，你更喜欢哪个？	1	4241	424943	1282594	4025	0.331315288	0.240040553	1
2017062708668897	16760	21	20	2017-09-14 23:59:59	最美护士：手术时亲自为生病婴儿哺乳	NULL	3438	119444	218574	3222	0.546469388	0.192243437	2
2017062809856899	16620	5	20	2017-12-05 23:59:59	男子意外得知女友曾有过30个男人，看如何应对？	NULL	3406	175980	396306	3112	0.444050809	0.187244284	1
2017051408888176	16541	21	20	2017-12-09 23:59:59	游客发现树干上密密麻麻的小孔洞，当地居民警示赶紧离开	NULL	3735	204062	480714	3394	0.424497726	0.205187111	3
2017062808900678	16527	2	20	2017-11-27 23:59:59	日少佐看上自己国家护士，车厢里面就等不及了	1	3220	152797	217162	3018	0.703608366	0.182610274	1
2017070505971044	16526	4	20	2017-12-09 23:59:59	美女被干爹玩惨了 ，丢人到极点	NULL	3548	291487	585100	3345	0.498183217	0.202408326	NULL
175124722	16516	5	2	1970-01-01 08:00:00	二逼学生上课调戏女老师！都别拦我，取我的刀来，我要砍死他！太贱了！更多精彩视频关注微信:哎呀我去（微信:aywq66） @秒拍活动 #我要上热门# #搞笑# #搞笑排行榜# #每日精选##这些反转我给满分#	NULL	3024	237783	347789	2865	0.683699024	0.173468152	6
2017062708850226	16487	6	20	2017-12-08 23:59:59	今天班上刚来了一位美女同学	NULL	3289	42604	76277	2655	0.558543204	0.161035968	3
6311113130734915584	16478	21	2	2017-10-07 23:59:59	骑着电动车休闲的去见阎王！	NULL	4190	82450	108420	3843	0.760468548	0.233220051	3
2017062708684886	16449	2	20	2017-12-12 23:59:59	小保姆太漂亮了，男主人招架不住	NULL	3896	640435	1374359	3617	0.465988144	0.219891787	2
2017062809030400	16440	21	20	2017-10-11 23:59:59	井里传来奇怪的声音，男子看后立刻决定用挖掘机把井挖了	NULL	3498	185518	312454	3254	0.593744999	0.197931873	2
2017070404861101	16374	400	20	2017-12-06 23:59:59	女生深夜拍室友睡觉，没想到看到了不该看的东西	NULL	3259	93409	139108	3004	0.671485465	0.183461585	NULL
2017063002019115	16357	395	20	2017-12-04 23:59:59	惊与怒！被美国人公开的日本侵华南京大屠杀轮暴少女视频	NULL	3868	369056	1002369	3587	0.368183773	0.219294492	1
2017062800010723	16329	21	20	2017-12-12 23:59:59	男子深夜喝醉酒，刚走到桥头，监控就拍到诧异画面！	NULL	3977	237921	296100	3517	0.803515704	0.215383673	2
2017060107778383	16295	6	2	2017-12-09 23:59:59	外套脱掉。。有多少人长大后面那人？！	NULL	3773	62961	101196	3238	0.62216886	0.198711261	2
2017052906492081	16266	2	2	2017-12-31 23:59:59	当爱德华四世遇到贞烈寡妇，国王也不是见谁都能随心所欲	1	4161	343254	507362	3921	0.676546529	0.241054961	3
2017070708319759	16252	2	20	2017-11-02 23:59:59	房间的速度与激情	1	3568	250653	751998	3393	0.333316046	0.208774305	NULL
6311336194718483456	16234	5	2	2017-12-07 23:59:59	奇葩大赛，美女为赢手机当众脱光	NULL	3781	313283	1032932	3630	0.303294893	0.22360478	4
2017062809165386	16225	2	20	2017-12-03 23:59:59	农村夫妻野地里亲嘴,笑死了!	NULL	3631	707204	1570989	3442	0.450164832	0.212141757	1
2017062800054282	16197	21	20	2017-12-12 23:59:59	女性晚上独行，真是太惨。	NULL	3730	166765	253590	3360	0.657616625	0.207445823	2
2017070403898070	16189	401	20	2017-12-08 23:59:59	摄像拍下畜生，这一幕	NULL	4766	263363	925422	4524	0.284586924	0.279449009	1
2017070403990361	16188	21	20	2017-12-05 23:59:59	女子街头拉客公然讨价还价，男子不从女子竟强逼	1	4601	255261	1948646	4299	0.130994034	0.265567087	1
6313223964508293121	16173	0	2	2017-10-12 12:20:07	她因“潘金莲”一举成名，出席活动衣不蔽体，柳岩彻底下线！	NULL	23958	818019	1036015	5646	0.789582197	0.349100352	4
2017062900821596	16112	5	20	2017-12-10 23:59:59	妹纸竟浑然不知被拍了！	1	3563	324350	1569311	3362	0.20668306	0.20866435	2
2017051408889452	16066	401	20	2017-12-08 23:59:59	沙滩上发现大量“银币”正要捡起来 被老渔民给阻止了！	NULL	3783	205523	461495	3456	0.44534177	0.21511266	3
6312648031065866241	16060	376	2	2017-12-11 23:59:59	沈腾马丽被春晚毙掉的小品讽刺性太强了都是笑点观众都笑岔气了	NULL	2091	623109	1338572	1965	0.46550279	0.122353674	4
133097806	16025	6	2	1970-01-01 08:00:00	泰国美女带你去海边玩耍	NULL	3117	40004	62610	2727	0.638939467	0.170171607	3
2017063001813545	15981	2	20	2017-10-11 23:59:59	姐妹二人和姐夫同居，一到晚上灵异事件就发生！	NULL	3577	496242	1732061	3355	0.286503766	0.2099368	1
6309256879801571329	15975	2	2	2017-10-02 23:59:59	这么搞笑的运输方式也只有本山大叔想得出来了	NULL	2981	344672	526105	2795	0.655139183	0.174960876	4
2017051408231551	15967	21	20	2017-10-12 23:59:59	昨天摔倒那两位，你俩不孤单了！今天有一个女生摔得更猛	NULL	4704	50594	84803	3654	0.596606252	0.228846997	3
2017062809670756	15931	21	20	2017-12-06 23:59:59	恬不知耻！夫妻当着女儿面 公然在公园草地上啪啪啪	1	3784	171074	304923	3560	0.56104	0.223463687	2
2017051509026389	15920	325	20	2017-10-12 23:59:59	美女被狗狗扑倒在地，竟然干不要脸的事，怎么挣扎都不管用	NULL	4776	272702	453696	4535	0.601067675	0.284861809	4
2017062708780517	15881	325	20	1970-01-01 08:00:00	颜值和身材都是顶尖的，为什么他这么想把她推开！	NULL	2936	142543	307342	2748	0.463792778	0.173036962	2
2017062808924155	15872	401	20	2017-11-01 23:59:59	生死存亡时刻 草食动物对猛兽发起致命攻击	NULL	2794	470695	901908	2593	0.521888042	0.163369456	2
6303192391100804097	15861	21	2	1970-01-01 08:00:00	老外在中国尝试白酒，像喝啤酒一样一口干，结果你想不到	NULL	2973	171749	241954	2680	0.70984154	0.168967909	4
2017070303526792	15806	21	20	1970-01-01 08:00:00	斗鱼TV主播在线“直播造人”：男女赤裸爱爱，看完觉得快播好冤	1	3782	241527	625378	3628	0.38620962	0.229533089	1
2017070506190672	15803	10	20	2017-12-08 23:59:59	美国WWE壮汉上演生死大战，也是够拼的	NULL	3645	387380	919082	3338	0.421485787	0.211225717	NULL
6310710285657328640	15796	5	2	2017-10-05 23:59:59	豪车夫妇瞧不起农民工，下一秒发生意外	NULL	3349	343356	612360	3187	0.560709387	0.201759939	4
2017070303636013	15787	21	20	2017-12-04 23:59:59	丈夫欲离婚妻子下跪求饶：性生活一天两三次，我受不了！	1	3560	612487	1067174	3324	0.573933585	0.210552987	1
2017062809046524	15775	401	20	2017-11-30 23:59:59	印第安人竟猎杀这种动物吃 这和吃人有什么区别？	NULL	4005	335003	598034	3686	0.560173836	0.233660856	1
2017070506131305	15762	21	20	2017-11-30 23:59:59	男子用高压电伸入路边异常的小洞里，没想到电出一个可怕的东西！	NULL	3645	343374	735986	3399	0.466549635	0.215645223	NULL
6311413197333070849	15728	8	2	2017-10-07 23:59:59	有史以来世界上最好的魔术表演，胜过韩国刘谦	NULL	2671	370944	1542729	2498	0.240446637	0.158825025	4
2017062708852505	15697	5	20	2017-12-31 23:59:59	小伙去按摩店，一美女给按摩，结果太逗了！	1	4405	449620	527372	4202	0.852567068	0.267694464	1
6309212979556685825	15687	2	2	2017-10-01 23:59:59	美女想当土匪当家夫人，没想被二当家的尝了鲜	NULL	2218	235519	350903	2073	0.671179785	0.132147638	3
6303182241380041728	15648	5	2	2017-11-15 23:59:59	还是忍不住，点开在看一遍。	1	3627	268085	678903	3403	0.394879681	0.217471881	4
2017051408656476	15624	10	20	2017-12-12 23:59:59	几十年难得一见的精彩！百看不厌，让人血满喷张的比赛	NULL	3461	200616	506065	3239	0.396423384	0.207309268	4
2017070404833221	15622	10	20	2017-12-03 23:59:59	农村野钓钓起二百斤的鱼，拉起来一看懵了	NULL	3228	218307	429620	3039	0.508139751	0.19453335	NULL
2017032406879953	15582	6	2	2017-12-08 23:59:59	穿裙子，摔个四脚朝天！	NULL	3804	26681	52500	3253	0.508209524	0.208766525	1
2017051509211616	15578	2	20	2017-12-31 23:59:59	福利GIF出处高清视频	1	3574	341104	2082995	3429	0.163756514	0.220118115	4
2017070606824376	15548	2	20	2017-12-07 23:59:59	男子吃了药，女子遭殃了	NULL	3198	385349	601889	3019	0.640232667	0.194172884	1
2017062900395261	15525	2	20	2017-11-29 23:59:59	停满尸体的解剖房间里，咋感觉这些实习生都这么可怕呢！	NULL	3627	365770	759404	3318	0.481654034	0.213719807	1
2017062809929334	15516	21	20	2017-12-03 23:59:59	60岁少林妖僧在农村，修炼麒麟臂和金刚拳，这双手已经练成钢铁	NULL	3703	300210	554300	3448	0.541602021	0.222222222	2
2017051508966378	15487	5	20	2017-12-05 23:59:59	捐精的好处你知道吗？	1	3724	222853	428022	3578	0.520657817	0.231032479	5
2017062901033124	15477	5	20	2017-10-11 23:59:59	医生给少妇看病笑死了	1	3554	234803	575809	3413	0.407779316	0.220520773	1
168007497	15447	21	2	2017-12-31 23:59:59	男子巷内遇白菜价 失足女答应20元成交	1	4722	233411	279330	4405	0.83561021	0.285168641	4
2017070809332684	15404	325	20	1970-01-01 08:00:00	自私男子以为自己做的一切都没人知道，没想到却被相机记录了下来	NULL	2762	126069	533630	2612	0.236247962	0.169566346	NULL
2017062809334878	15385	21	20	2017-12-07 23:59:59	惊呆了！少妇在家直播，被老公发现后直接被干！	NULL	2972	215324	353499	2741	0.609121949	0.178160546	1
2017070404831943	15366	5	20	2017-11-23 23:59:59	搞笑视频傻缺集锦笑死人不偿命39	NULL	3438	487012	1505014	3206	0.323593003	0.208642457	NULL
2017062708498378	15358	21	20	2017-11-14 23:59:59	694斤史上最肥女胖子找了一个21岁帅小伙结婚！	NULL	3654	233880	290698	3380	0.804546299	0.22008074	2
2017051509025955	15343	5	20	2017-10-02 23:59:59	女子趴在水里一动不动，没想到竟是在水里干这事。	NULL	3421	291853	608868	3257	0.479337065	0.212279215	2
2017070404590194	15342	5	20	2017-10-11 23:59:59	姑娘，你这套路有点深啊！	NULL	3782	66700	97758	3513	0.682297101	0.228979273	NULL
2017051408921046	15330	21	20	2017-09-14 23:59:59	如果不是亲眼所见 又怎么会相信上帝的存在！	NULL	5061	93175	121874	4036	0.764519093	0.263274625	3
2017062809313795	15313	21	20	2017-11-27 23:59:59	厕所允许拍照，谁敢在此方便！	NULL	3063	115129	157907	2797	0.729093707	0.18265526	1
2017062809760746	15278	401	20	2017-12-12 23:59:59	神犬德牧，妹纸与狗的娱乐日常，嗨着玩	NULL	3234	192818	560231	3078	0.344175885	0.20146616	1
2017070606904949	15277	5	20	1970-01-01 08:00:00	街头恶搞测试！我可以和你接吻吗 我再也不相信真爱了	NULL	4300	435484	2460087	4120	0.177019756	0.269686457	NULL
2017051600160626	15244	325	20	1970-01-01 08:00:00	女主人拿着“手枪”朝着狗狗就是一枪，狗狗苦苦哀求 并无卵用！	NULL	3793	180186	322943	3571	0.557949855	0.234256101	3
2017070707786482	15215	6	20	2017-12-04 23:59:59	百福美视：性感美女去健身，不开门，只好在外更衣，让人大饱眼福	1	4244	420589	857654	4066	0.490394728	0.26723628	NULL
2017063001896543	15135	5	20	2017-12-04 23:59:59	这种视频一个就够了，忍住10秒不笑绝对牛人！	NULL	3958	424811	1052418	3702	0.403652351	0.244598612	1
6309194346612823040	15091	2	2	2017-10-01 10:00:24	霸道总裁：水龙头坏了！灰姑娘：鬼才信你！结果杯具了！	NULL	2464	334989	919782	2384	0.364204779	0.157974952	NULL
2017051509018960	15085	401	20	2017-10-12 23:59:59	男子发现路边蟒蛇身上有异物 走近一看却被吓得头皮发麻	NULL	3474	203240	407012	3227	0.499346457	0.213921114	4
2017062809605063	15078	21	20	2017-09-14 23:59:59	实拍闹洞房把伴娘扒光，一丝不挂，猥亵罪拘捕，太放肆了	1	4043	332866	541019	3848	0.615257505	0.255206261	1
2017051509019615	15024	21	20	2017-12-03 23:59:59	男子发现古怪的树，劈开后发现价格不菲的东西	NULL	3560	221973	422539	3261	0.52533139	0.217052716	4
2017062808998920	14978	2	20	2017-11-30 23:59:59	女子长得太漂亮了，狱中被狱警占便宜	1	3351	264987	468257	3183	0.565900777	0.212511684	3
2017051408786512	14945	21	20	2017-10-04 23:59:59	高山上的一个小水塘，钓鱼者无意把鱼钩放进后意想不到的事发生了	NULL	3650	512551	934537	3319	0.548454475	0.222080964	3
6313339804939452416	14922	5	2	2017-12-12 23:59:59	厉害了我的女神， 你的房间里到底藏了多少男人	NULL	3711	163627	205730	3421	0.795348272	0.229258812	4
6308870897306641408	14890	5	2	2017-10-01 23:59:59	小伙路扶晕倒美女，结果惨了	NULL	3061	417249	664066	2885	0.628324594	0.193754197	4
2017063001892793	14879	6	20	2017-12-12 23:59:59	这个舞蹈现场嗨爆了，就喜欢“肉肉的”感觉	1	2889	123419	258994	2528	0.476532275	0.169903891	2
2017051408258076	14814	5	20	2017-12-31 23:59:59	如果你看这只影片会勃起，你真该去面壁思过了	1	3567	181856	307872	3302	0.590687039	0.222897259	4
2017061904892506	14810	0	2	1970-01-01 08:00:00	怒! 贵阳一猥琐男公交上趁拥挤连摸3名女孩屁股被拍下	NULL	3528	169255	242040	3216	0.699285242	0.217150574	4
2017070506409908	14783	21	20	2017-12-07 23:59:59	烈性车祸发生一瞬间，被记录仪拍到！被秒成渣渣看的心惊肉跳	NULL	3155	377046	2311442	2968	0.163121549	0.200771156	NULL
6311813560917820417	14715	5	2	2017-10-08 23:59:59	让我摸一下脸，哥给你500块，美女收完钱就后悔了！	NULL	3846	326793	382259	3666	0.854899427	0.249133537	NULL
6311196994769698817	14710	376	2	2017-12-07 23:59:59	岳云鹏豁出去了，来了一段真不让播的段子，上厕所的故事	NULL	1558	362985	653506	1478	0.55544249	0.100475867	4
2017070303525621	14695	6	20	2017-12-06 23:59:59	实拍美女写真床上女人味十足	1	4032	337529	768974	3755	0.438934216	0.255529092	1
6312460995847521280	14693	21	2	2017-09-13 23:59:59	站在路中间的大妈以为大货车不敢撞她，结果却被监控拍下这一幕！	NULL	4031	130364	197451	3742	0.660234691	0.254679099	NULL
2017070506129076	14665	401	20	2017-10-12 23:59:59	妹子和狗狗玩耍，不料狗狗兴起把主人扑倒	1	2970	190699	289569	2748	0.658561517	0.18738493	1
2017063001859914	14663	325	20	1970-01-01 08:00:00	新婚之夜，用力过猛的后果	NULL	3657	260228	429788	3469	0.605479911	0.236581873	NULL
2017062809036877	14652	401	20	2017-12-11 23:59:59	摩托轧过超级毒蛇，骇人一幕发生了	NULL	4431	199061	335628	4187	0.593100099	0.285763036	2
2017070505645955	14644	8	20	2017-12-10 23:59:59	美女这纹身真霸气，换成男的出门也不怕被抓	NULL	3111	46763	68748	2857	0.680208879	0.195096968	NULL
2017051509236486	14598	325	20	1970-01-01 08:00:00	国外牛人用气枪狙击老鼠 一枪一个超过瘾！	NULL	3230	447874	1064247	2980	0.420836516	0.204137553	4
2017070708401063	14592	4	20	2017-09-17 23:59:59	从来没见过这么漂亮的女嘉宾！一开门全场尖叫！涂磊都看直眼了	NULL	3254	382933	1427165	3008	0.268317258	0.206140351	NULL
2017063002216244	14591	21	20	2017-09-15 23:59:59	这是哪里的小三，被抓现行啊	1	4284	627614	1422761	4086	0.441123984	0.280035638	1
2017070404005380	14563	21	20	2017-09-15 23:59:59	女子家门口遭强暴，监控拍下了所有的经过	1	3322	467159	821403	3148	0.568733009	0.216164252	NULL
2017070900136271	14553	401	20	2017-10-12 23:59:59	狮子与女人玩耍，瞬间变成了流氓	1	2803	123660	165612	2626	0.746685023	0.180443895	1
2017051600028731	14524	5	20	1970-01-01 08:00:00	男子下血本给老婆送惊喜，开门床上多了个男人	NULL	3489	457878	952490	3263	0.480716858	0.224662627	3
2017051509026352	14478	400	20	2017-12-04 23:59:59	女孩从母亲抛弃 结果被狗收养长大 现在成这样了	NULL	3376	336907	910186	3176	0.370151815	0.219367316	2
2017063001778682	14472	2	20	2017-12-10 23:59:59	现代农村版潘金莲，看醉了	NULL	3115	622835	2305610	2983	0.270138922	0.206122167	2
24647557	14445	5	2	2017-10-09 23:59:59	别羞涩了，这些事情你全干过吧？中枪的转走！哈哈哈哈   合作微信：yaojian	NULL	4398	273825	590547	4226	0.463680283	0.292557979	3
2017051509169352	14422	5	20	1970-01-01 08:00:00	主人把摄像头对准床上，原来是为了拍下这一幕!	NULL	3043	178603	352933	2830	0.506053557	0.196227985	3
2017070505386290	14400	5	20	1970-01-01 08:00:00	老妈被好朋友操了！怎么破！	NULL	3266	198392	552106	3092	0.359336794	0.214722222	1
2017051701168035	14369	5	20	1970-01-01 08:00:00	把腿抬高，把腿加紧，野外情侣玩的挺开心	NULL	2821	121946	211182	2661	0.577445047	0.18519034	3
2017051609852642	14357	2	20	2017-12-08 23:59:59	台剧《真爱趁现在》激情片段：从进门调情、洗澡接吻到上床全过程	1	2930	568240	1054118	2767	0.539066784	0.192728286	3
6309048808969998337	14333	5	2	2017-09-30 23:52:02	二货捉弄她人不成，反倒捉弄了自己，爆笑	NULL	3139	40506	56035	2591	0.722869635	0.180771646	4
